,CIK,Ticker,FilingDate,FileName,SECFileName,DocTypes
810,842633,TRS,20130328,0000842633-13-000072.txt.text,0000842633-13-000072.txt,
811,880771,SCLN,20130222,0001193125-13-071497.txt.text,0001193125-13-071497.txt,
812,914208,IVZ,20130301,0000914208-13-000310.txt.text,0000914208-13-000310.txt,
813,917251,ADC,20130327,0001144204-13-017910.txt.text,0001144204-13-017910.txt,
814,918160,AKS,20130228,0000918160-13-000023.txt.text,0000918160-13-000023.txt,
815,932111,MCRL,20130326,0000932111-13-000014.txt.text,0000932111-13-000014.txt,
816,933036,RCII,20130226,0000933036-13-000009.txt.text,0000933036-13-000009.txt,
817,1001258,ASFI,20130415,0001193125-13-155213.txt.text,0001193125-13-155213.txt,
818,1012569,ETP,20130404,0001012569-13-000024.txt.text,0001012569-13-000024.txt,
819,1039399,FORM,20130408,0001104659-13-027656.txt.text,0001104659-13-027656.txt,
820,1046880,CEDC,20130628,0001193125-13-277243.txt.text,0001193125-13-277243.txt,
821,1057060,HZO,20130402,0001193125-13-138518.txt.text,0001193125-13-138518.txt,
822,1065837,SKX,20130410,0001299933-13-000648.txt.text,0001299933-13-000648.txt,
823,1065837,SKX,20130425,0001299933-13-000755.txt.text,0001299933-13-000755.txt,
824,1069258,KTOS,20130614,0001069258-13-000024.txt.text,0001069258-13-000024.txt,
825,1076930,GSIG,20130418,0001193125-13-160539.txt.text,0001193125-13-160539.txt,
826,1080360,CVVT,20130603,0001062993-13-002886.txt.text,0001062993-13-002886.txt,
827,1084580,JEF,20130426,0001193125-13-177447.txt.text,0001193125-13-177447.txt,
828,1092699,SPSC,20130606,0001193125-13-249980.txt.text,0001193125-13-249980.txt,
829,1099977,CMFO,20130506,0001354488-13-002399.txt.text,0001354488-13-002399.txt,
830,1120295,XXIA,20130509,0001193125-13-211450.txt.text,0001193125-13-211450.txt,
831,1120295,XXIA,20130603,0001193125-13-245262.txt.text,0001193125-13-245262.txt,
832,1137774,PRU,20130625,0001193125-13-270663.txt.text,0001193125-13-270663.txt,
833,1161154,SXL,20130404,0001193125-13-142040.txt.text,0001193125-13-142040.txt,
834,1167178,AONE,20130405,0001104659-13-027462.txt.text,0001104659-13-027462.txt,
835,1180262,HLF,20130521,0001193125-13-229222.txt.text,0001193125-13-229222.txt,
836,1180262,HLF,20130409,0001299933-13-000642.txt.text,0001299933-13-000642.txt,
837,1270400,VMED,20130612,0001193125-13-256262.txt.text,0001193125-13-256262.txt,
838,1276187,ETE,20130404,0001276187-13-000018.txt.text,0001276187-13-000018.txt,
839,1297067,CPNO,20130501,0001104659-13-035983.txt.text,0001104659-13-035983.txt,
840,1300514,LVS,20130426,0000950142-13-001052.txt.text,0000950142-13-001052.txt,
841,1300514,LVS,20130524,0000950142-13-001349.txt.text,0000950142-13-001349.txt,
842,1303330,CHLN,20130606,0001144204-13-033536.txt.text,0001144204-13-033536.txt,
843,1320338,TAOM,20130607,0001062993-13-002960.txt.text,0001062993-13-002960.txt,
844,1335190,MHR,20130416,0001104659-13-029840.txt.text,0001104659-13-029840.txt,
845,1390478,GALE,20130516,0001193125-13-224441.txt.text,0001193125-13-224441.txt,
846,1393744,ES,20130621,0001104659-13-050507.txt.text,0001104659-13-050507.txt,
847,1457543,CFN,20130529,0001193125-13-239650.txt.text,0001193125-13-239650.txt,
848,1492832,EQU,20130411,0001492832-13-000029.txt.text,0001492832-13-000029.txt,
849,277509,FSS,20130613,0001193125-13-257968.txt.text,0001193125-13-257968.txt,
850,316253,ENZ,20130422,0000930413-13-002370.txt.text,0000930413-13-002370.txt,
851,319815,MXWL,20130402,0000319815-13-000027.txt.text,0000319815-13-000027.txt,
852,813298,CMRG,20130612,0001193125-13-255566.txt.text,0001193125-13-255566.txt,
853,845289,HNR,20130621,0001193125-13-267587.txt.text,0001193125-13-267587.txt,
854,855683,MS,20130605,0001193125-13-248027.txt.text,0001193125-13-248027.txt,
855,875657,ULBI,20130422,0001171843-13-001445.txt.text,0001171843-13-001445.txt,
856,880771,SCLN,20130408,0001193125-13-144914.txt.text,0001193125-13-144914.txt,
857,884940,SMRT,20130617,0001193125-13-261314.txt.text,0001193125-13-261314.txt,
858,911109,MINI,20130517,0001193125-13-226277.txt.text,0001193125-13-226277.txt,
859,1011509,AUM,20130815,0001104659-13-064181.txt.text,0001104659-13-064181.txt,
860,1138951,LF,20130920,0001144204-13-051787.txt.text,0001144204-13-051787.txt,
861,1200375,CDXS,20130909,0001193125-13-361440.txt.text,0001193125-13-361440.txt,
862,12208,BIO,20130906,0000012208-13-000027.txt.text,0000012208-13-000027.txt,
863,1277406,SFC,20130717,0001193125-13-293136.txt.text,0001193125-13-293136.txt,
864,1326380,GME,20130719,0001193125-13-295743.txt.text,0001193125-13-295743.txt,
865,1338578,CHGS,20130701,0001062993-13-003266.txt.text,0001062993-13-003266.txt,
866,1338578,CHGS,20130724,0001062993-13-003562.txt.text,0001062993-13-003562.txt,
867,1360886,OSIR,20130925,0001104659-13-071982.txt.text,0001104659-13-071982.txt,
868,1376139,CVI,20130829,0001104659-13-067057.txt.text,0001104659-13-067057.txt,
869,1404592,RVM,20130813,0001062993-13-003995.txt.text,0001062993-13-003995.txt,
870,1409171,TITN,20130702,0001104659-13-052968.txt.text,0001104659-13-052968.txt,
871,1425292,UAN,20130829,0001104659-13-067055.txt.text,0001104659-13-067055.txt,
872,1528356,GNE,20130731,0001213900-13-003860.txt.text,0001213900-13-003860.txt,
873,1569391,KCG,20130702,0001193125-13-280019.txt.text,0001193125-13-280019.txt,
874,723531,PAYX,20130823,0000723531-13-000023.txt.text,0000723531-13-000023.txt,
875,727510,ENZN,20130812,0001144204-13-044762.txt.text,0001144204-13-044762.txt,
876,751978,VICR,20130813,0001193125-13-332779.txt.text,0001193125-13-332779.txt,
877,767920,PMCS,20130823,0001193125-13-345380.txt.text,0001193125-13-345380.txt,
878,880807,AMSC,20130821,0001193125-13-341566.txt.text,0001193125-13-341566.txt,
879,884940,SMRT,20130710,0001193125-13-287246.txt.text,0001193125-13-287246.txt,
880,896264,USNA,20130920,0001157523-13-004494.txt.text,0001157523-13-004494.txt,
881,900349,PERY,20130918,0001193125-13-370542.txt.text,0001193125-13-370542.txt,
882,907649,FXEN,20130910,0001038838-13-000354.txt.text,0001038838-13-000354.txt,
883,96763,PULS,20130702,0001140361-13-027175.txt.text,0001140361-13-027175.txt,
884,1013237,FDS,20131030,0001437749-13-013634.txt.text,0001437749-13-013634.txt,
885,1044577,CPSL,20131104,0001493152-13-002161.txt.text,0001493152-13-002161.txt,
886,1200375,CDXS,20131002,0001200375-13-000003.txt.text,0001200375-13-000003.txt,
887,12208,BIO,20131009,0000012208-13-000035.txt.text,0000012208-13-000035.txt,
888,1227025,NPTN,20131004,0001193125-13-391677.txt.text,0001193125-13-391677.txt,
889,1227025,NPTN,20131114,0001193125-13-441042.txt.text,0001193125-13-441042.txt,
890,1362718,TPI,20131008,0001213900-13-005607.txt.text,0001213900-13-005607.txt,
891,1362718,TPI,20131104,0001213900-13-006044.txt.text,0001213900-13-006044.txt,
892,1383414,PNNT,20131125,0001193125-13-453153.txt.text,0001193125-13-453153.txt,
893,1383571,GSM,20131204,0001383571-13-000022.txt.text,0001383571-13-000022.txt,
894,216539,MEG,20131113,0001437749-13-014575.txt.text,0001437749-13-014575.txt,
895,722830,IMMU,20131004,0001193125-13-391205.txt.text,0001193125-13-391205.txt,
896,75677,PKG,20131115,0001193125-13-443986.txt.text,0001193125-13-443986.txt,
897,821483,DPTR,20131209,0001193125-13-466836.txt.text,0001193125-13-466836.txt,
898,865941,CGI,20131008,0001008886-13-000102.txt.text,0001008886-13-000102.txt,
899,868611,SONC,20131122,0001193125-13-451250.txt.text,0001193125-13-451250.txt,
900,891919,BAMM,20131009,0000891919-13-000023.txt.text,0000891919-13-000023.txt,
901,891919,BAMM,20131023,0000891919-13-000026.txt.text,0000891919-13-000026.txt,
902,895419,CREE,20131202,0000895419-13-000082.txt.text,0000895419-13-000082.txt,
903,91388,SFD,20131002,0000091388-13-000073.txt.text,0000091388-13-000073.txt,
904,1001606,BLT,20140310,0001001606-14-000020.txt.text,0001001606-14-000020.txt,
905,1022705,TESO,20140214,0001022705-14-000006.txt.text,0001022705-14-000006.txt,
906,1031029,SRT,20140325,0001031029-14-000025.txt.text,0001031029-14-000025.txt,
907,1035267,ISRG,20140214,0001035267-14-000017.txt.text,0001035267-14-000017.txt,
908,1037016,NIHD,20140304,0001037016-14-000011.txt.text,0001037016-14-000011.txt,
909,1045425,RAS,20140325,0001299933-14-000464.txt.text,0001299933-14-000464.txt,
910,1070380,SABA,20140121,0001193125-14-015983.txt.text,0001193125-14-015983.txt,
911,1070698,RPTP,20140122,0001070698-14-000005.txt.text,0001070698-14-000005.txt,
912,1084048,JCOM,20140319,0001072613-14-000185.txt.text,0001072613-14-000185.txt,
913,1116942,TTMI,20140304,0001193125-14-082534.txt.text,0001193125-14-082534.txt,
914,1124804,MDRX,20140310,0001193125-14-091529.txt.text,0001193125-14-091529.txt,
915,1137774,PRU,20140113,0001193125-14-009433.txt.text,0001193125-14-009433.txt,
916,1143068,GXP,20140130,0001143068-14-000009.txt.text,0001143068-14-000009.txt,
917,1331427,FEED,20140312,0001144204-14-015139.txt.text,0001144204-14-015139.txt,
918,1372807,KCAP,20140326,0001144204-14-017887.txt.text,0001144204-14-017887.txt,
919,1383650,CQP,20140324,0001383650-14-000017.txt.text,0001383650-14-000017.txt,
920,1408198,MSCI,20140314,0001193125-14-100205.txt.text,0001193125-14-100205.txt,
921,1489137,MCP,20140321,0001489137-14-000031.txt.text,0001489137-14-000031.txt,
922,14930,BC,20140206,0000014930-14-000027.txt.text,0000014930-14-000027.txt,
923,14930,BC,20140218,0000014930-14-000041.txt.text,0000014930-14-000041.txt,
924,1526520,TRIP,20140211,0001193125-14-045547.txt.text,0001193125-14-045547.txt,
925,1585364,PRGO,20140131,0001193125-14-029629.txt.text,0001193125-14-029629.txt,
926,350894,SEIC,20140307,0000350894-14-000015.txt.text,0000350894-14-000015.txt,
927,3570,LNG,20140324,0000003570-14-000058.txt.text,0000003570-14-000058.txt,
928,57528,LNCE,20140227,0000057528-14-000018.txt.text,0000057528-14-000018.txt,
929,711377,NEOG,20140214,0001193125-14-055234.txt.text,0001193125-14-055234.txt,
930,778438,BRY,20140321,0000778438-14-000003.txt.text,0000778438-14-000003.txt,
931,799167,MRTN,20140313,0001437749-14-004063.txt.text,0001437749-14-004063.txt,
932,831547,SPPI,20140321,0001193125-14-110404.txt.text,0001193125-14-110404.txt,
933,836690,ISSC,20140108,0001104659-14-001199.txt.text,0001104659-14-001199.txt,
934,836690,ISSC,20140121,0001104659-14-003360.txt.text,0001104659-14-003360.txt,
935,866609,IO,20140320,0000866609-14-000016.txt.text,0000866609-14-000016.txt,
936,878526,BABY,20140328,0001157523-14-001245.txt.text,0001157523-14-001245.txt,
937,880771,SCLN,20140124,0001193125-14-020507.txt.text,0001193125-14-020507.txt,
938,882508,QUIK,20140304,0001193125-14-082258.txt.text,0001193125-14-082258.txt,
939,889331,LFUS,20140310,0001437749-14-003741.txt.text,0001437749-14-003741.txt,
940,896841,AVID,20140107,0000896841-14-000006.txt.text,0000896841-14-000006.txt,
941,897448,AMRN,20140306,0001193125-14-086742.txt.text,0001193125-14-086742.txt,
942,912767,UFPI,20140228,0001140361-14-010185.txt.text,0001140361-14-010185.txt,
943,914712,MLNK,20140116,0001193125-14-013177.txt.text,0001193125-14-013177.txt,
944,918965,SCSC,20140107,0001193125-14-003211.txt.text,0001193125-14-003211.txt,
945,1000694,NVAX,20140430,0001144204-14-026495.txt.text,0001144204-14-026495.txt,
946,1001606,BLT,20140415,0001001606-14-000051.txt.text,0001001606-14-000051.txt,
947,1007587,KVHI,20140606,0001007587-14-000019.txt.text,0001007587-14-000019.txt,
948,1020710,DXPE,20140404,0001020710-14-000010.txt.text,0001020710-14-000010.txt,
949,1036044,INVE,20140411,0001181431-14-016076.txt.text,0001181431-14-016076.txt,
950,1042893,DRQ,20140602,0001193125-14-222304.txt.text,0001193125-14-222304.txt,
951,1043509,SAH,20140502,0001193125-14-180159.txt.text,0001193125-14-180159.txt,
952,1046311,CHH,20140602,0001193125-14-221475.txt.text,0001193125-14-221475.txt,
